,file,Re,alpha,Cl,Cd
15372,goe406d,12000.0,-3.0,-0.249,0.07946
15373,goe406d,12000.0,-2.75,-0.2293,0.07691
15374,goe406d,12000.0,-2.5,-0.2001,0.07435
15375,goe406d,12000.0,-2.25,-0.1625,0.07191
15376,goe406d,12000.0,-2.0,-0.1175,0.0697
15377,goe406d,12000.0,-1.75,-0.0805,0.06768
15378,goe406d,12000.0,-1.5,-0.0331,0.06617
15379,goe406d,12000.0,-1.25,0.0034,0.06491
15380,goe406d,12000.0,-1.0,0.0425,0.06429
15381,goe406d,12000.0,-0.75,0.0756,0.06469
15382,goe406d,12000.0,-0.5,0.0838,0.06772
15383,goe406d,12000.0,-0.25,0.0644,0.07392
15384,goe406d,12000.0,0.0,0.0664,0.07774
15385,goe406d,12000.0,0.25,0.1438,0.08064
15386,goe406d,12000.0,0.5,0.2409,0.08246
15387,goe406d,12000.0,0.75,0.2845,0.0841
15388,goe406d,12000.0,1.0,0.3236,0.08607
15389,goe406d,12000.0,1.25,0.353,0.08813
15390,goe406d,12000.0,1.5,0.374,0.09012
15391,goe406d,12000.0,1.75,0.3871,0.09167
15392,goe406d,12000.0,2.0,0.3823,0.09252
15393,goe406d,12000.0,2.25,0.4234,0.09647
15394,goe406d,12000.0,2.5,0.4392,0.09994
15395,goe406d,12000.0,2.75,0.4568,0.1036
15396,goe406d,12000.0,3.0,0.4474,0.10636
15397,goe406d,12000.0,3.25,0.4524,0.10973
15398,goe406d,12000.0,3.5,0.4483,0.11274
15399,goe406d,12000.0,3.75,0.4358,0.11528
15400,goe406d,12000.0,4.0,0.401,0.11674
15401,goe406d,12000.0,4.25,0.3684,0.11674
15402,goe406d,12000.0,4.5,0.3847,0.1197
15403,goe406d,12000.0,4.75,0.4001,0.12265
15404,goe406d,12000.0,5.0,0.415,0.12562
15405,goe406d,18000.0,-3.0,-0.2554,0.07544
15406,goe406d,18000.0,-2.75,-0.2557,0.0738
15407,goe406d,18000.0,-2.5,-0.2188,0.0709
15408,goe406d,18000.0,-2.25,-0.1582,0.0681
15409,goe406d,18000.0,-2.0,-0.0967,0.06564
15410,goe406d,18000.0,-1.75,-0.0378,0.06383
15411,goe406d,18000.0,-1.5,0.0078,0.06257
15412,goe406d,18000.0,-1.25,0.0407,0.0622
15413,goe406d,18000.0,-0.75,0.4555,0.05321
15414,goe406d,18000.0,-0.5,0.5036,0.0528
15415,goe406d,18000.0,-0.25,0.5414,0.05285
15416,goe406d,18000.0,0.0,0.5732,0.05332
15417,goe406d,18000.0,0.25,0.6059,0.0537
15418,goe406d,18000.0,0.5,0.6299,0.05514
15419,goe406d,18000.0,0.75,0.6556,0.05611
15420,goe406d,18000.0,1.0,0.6661,0.05715
15421,goe406d,18000.0,1.25,0.6968,0.05849
15422,goe406d,18000.0,1.5,0.7012,0.06305
15423,goe406d,18000.0,1.75,0.7108,0.06703
15424,goe406d,18000.0,2.0,0.7384,0.06955
15425,goe406d,18000.0,2.25,0.7441,0.07399
15426,goe406d,18000.0,2.75,0.6871,0.08773
15427,goe406d,18000.0,3.0,0.6859,0.09269
15428,goe406d,18000.0,3.25,0.6582,0.09887
15429,goe406d,18000.0,3.5,0.6647,0.10352
15430,goe406d,18000.0,3.75,0.645,0.10894
15431,goe406d,18000.0,4.0,0.6338,0.11396
15432,goe406d,18000.0,4.25,0.608,0.1191
15433,goe406d,18000.0,5.0,0.4209,0.12548
15434,goe406d,22000.0,-3.0,-0.1955,0.07175
15435,goe406d,22000.0,-2.75,-0.2267,0.07069
15436,goe406d,22000.0,-2.5,-0.2607,0.06994
15437,goe406d,22000.0,-2.25,-0.2399,0.06771
15438,goe406d,22000.0,-2.0,-0.1163,0.06461
15439,goe406d,22000.0,-1.75,-0.0436,0.06243
15440,goe406d,22000.0,-1.5,0.0109,0.06163
15441,goe406d,22000.0,-1.25,0.3984,0.04771
15442,goe406d,22000.0,-1.0,0.4482,0.04713
15443,goe406d,22000.0,-0.75,0.4848,0.0468
15444,goe406d,22000.0,-0.5,0.5188,0.04658
15445,goe406d,22000.0,-0.25,0.5531,0.04663
15446,goe406d,22000.0,0.0,0.5871,0.04691
15447,goe406d,22000.0,0.25,0.6198,0.04709
15448,goe406d,22000.0,0.5,0.6496,0.04775
15449,goe406d,22000.0,0.75,0.6807,0.04783
15450,goe406d,22000.0,1.0,0.7073,0.04845
15451,goe406d,22000.0,1.25,0.7268,0.04814
15452,goe406d,22000.0,1.5,0.7599,0.05011
15453,goe406d,22000.0,1.75,0.7837,0.05313
15454,goe406d,22000.0,2.0,0.8044,0.05649
15455,goe406d,22000.0,2.25,0.8205,0.06031
15456,goe406d,22000.0,2.5,0.8296,0.06479
15457,goe406d,22000.0,2.75,0.8307,0.06995
15458,goe406d,22000.0,3.0,0.825,0.07567
15459,goe406d,22000.0,3.25,0.8161,0.08158
15460,goe406d,22000.0,3.5,0.8127,0.08701
15461,goe406d,22000.0,4.0,0.7624,0.10186
15462,goe406d,22000.0,4.25,0.6981,0.11135
15463,goe406d,22000.0,4.5,0.6751,0.11886
15464,goe406d,26000.0,-3.0,-0.0822,0.06632
15465,goe406d,26000.0,-2.75,-0.1341,0.06646
15466,goe406d,26000.0,-2.5,-0.1853,0.06621
15467,goe406d,26000.0,-2.25,-0.2318,0.06566
15468,goe406d,26000.0,-2.0,-0.2558,0.06453
15469,goe406d,26000.0,-1.75,-0.1245,0.06196
15470,goe406d,26000.0,-1.5,0.3607,0.04539
15471,goe406d,26000.0,-1.25,0.407,0.04501
15472,goe406d,26000.0,-1.0,0.4422,0.04435
15473,goe406d,26000.0,-0.75,0.4791,0.04404
15474,goe406d,26000.0,-0.5,0.5157,0.04396
15475,goe406d,26000.0,-0.25,0.5505,0.04399
15476,goe406d,26000.0,0.0,0.5843,0.04413
15477,goe406d,26000.0,0.25,0.6171,0.04444
15478,goe406d,26000.0,0.5,0.6484,0.04459
15479,goe406d,26000.0,0.75,0.6789,0.04501
15480,goe406d,26000.0,1.0,0.7105,0.04535
15481,goe406d,26000.0,1.5,0.7641,0.04555
15482,goe406d,26000.0,1.75,0.7947,0.04771
15483,goe406d,26000.0,2.0,0.8219,0.05001
15484,goe406d,26000.0,2.25,0.8477,0.05233
15485,goe406d,26000.0,2.5,0.8742,0.0545
15486,goe406d,26000.0,2.75,0.8963,0.05729
15487,goe406d,26000.0,3.0,0.9112,0.06098
15488,goe406d,26000.0,3.25,0.9245,0.065
15489,goe406d,26000.0,3.5,0.9373,0.06919
15490,goe406d,26000.0,3.75,0.8738,0.0816
15491,goe406d,26000.0,4.0,0.8588,0.08877
15492,goe406d,26000.0,4.25,0.7618,0.10372
15493,goe406d,26000.0,4.5,0.7551,0.11103
15494,goe406d,30000.0,-3.0,0.0216,0.06132
15495,goe406d,30000.0,-2.75,-0.0312,0.06185
15496,goe406d,30000.0,-2.5,-0.0857,0.06223
15497,goe406d,30000.0,-2.25,-0.1391,0.0622
15498,goe406d,30000.0,-2.0,-0.1907,0.06174
15499,goe406d,30000.0,-1.5,0.3628,0.04401
15500,goe406d,30000.0,-1.25,0.4031,0.04378
15501,goe406d,30000.0,-1.0,0.4385,0.04317
15502,goe406d,30000.0,-0.75,0.4759,0.04283
15503,goe406d,30000.0,-0.5,0.5133,0.04276
15504,goe406d,30000.0,-0.25,0.5491,0.04276
15505,goe406d,30000.0,0.0,0.5825,0.04267
15506,goe406d,30000.0,0.25,0.6145,0.04262
15507,goe406d,30000.0,0.5,0.6474,0.04286
15508,goe406d,30000.0,0.75,0.6792,0.04308
15509,goe406d,30000.0,1.0,0.7112,0.04349
15510,goe406d,30000.0,1.25,0.744,0.04381
15511,goe406d,30000.0,1.5,0.7663,0.04235
15512,goe406d,30000.0,1.75,0.7991,0.04408
15513,goe406d,30000.0,2.0,0.8276,0.04596
15514,goe406d,30000.0,2.25,0.8546,0.04791
15515,goe406d,30000.0,2.5,0.8812,0.04992
15516,goe406d,30000.0,2.75,0.9065,0.05227
15517,goe406d,30000.0,3.0,0.9289,0.05512
15518,goe406d,30000.0,3.25,0.9463,0.05866
15519,goe406d,30000.0,3.5,0.9553,0.0633
15520,goe406d,30000.0,3.75,0.9552,0.06897
15521,goe406d,30000.0,4.0,0.9557,0.07446
15522,goe406d,30000.0,4.25,0.9608,0.07943
15523,goe406d,35000.0,-3.0,0.1518,0.05522
15524,goe406d,35000.0,-2.75,0.0915,0.05643
15525,goe406d,35000.0,-2.5,0.0389,0.05638
15526,goe406d,35000.0,-2.25,-0.0085,0.05522
15527,goe406d,35000.0,-2.0,-0.0572,0.05377
15528,goe406d,35000.0,-1.75,0.3224,0.04464
15529,goe406d,35000.0,-1.5,0.3607,0.04379
15530,goe406d,35000.0,-1.25,0.4026,0.04332
15531,goe406d,35000.0,-1.0,0.4381,0.04236
15532,goe406d,35000.0,-0.75,0.4756,0.04181
15533,goe406d,35000.0,-0.5,0.5124,0.04154
15534,goe406d,35000.0,-0.25,0.548,0.04155
15535,goe406d,35000.0,0.0,0.5823,0.04127
15536,goe406d,35000.0,0.25,0.6162,0.0412
15537,goe406d,35000.0,0.5,0.6488,0.04104
15538,goe406d,35000.0,0.75,0.6812,0.04124
15539,goe406d,35000.0,1.0,0.713,0.04151
15540,goe406d,35000.0,1.25,0.7448,0.04191
15541,goe406d,35000.0,1.5,0.7775,0.04207
15542,goe406d,35000.0,1.75,0.7998,0.04107
15543,goe406d,35000.0,2.0,0.8302,0.04264
15544,goe406d,35000.0,2.25,0.8586,0.04439
15545,goe406d,35000.0,2.5,0.8861,0.04635
15546,goe406d,35000.0,2.75,0.9124,0.04852
15547,goe406d,35000.0,3.0,0.9372,0.05095
15548,goe406d,35000.0,3.25,0.96,0.05366
15549,goe406d,35000.0,3.5,0.9799,0.05671
15550,goe406d,35000.0,3.75,0.9963,0.06014
15551,goe406d,35000.0,4.0,1.0086,0.06402
15552,goe406d,35000.0,4.25,1.0171,0.06837
15553,goe406d,35000.0,4.5,1.0258,0.07283
15554,goe406d,40000.0,-3.0,0.2511,0.0476
15555,goe406d,40000.0,-2.75,0.2157,0.04717
15556,goe406d,40000.0,-2.5,0.1581,0.04729
15557,goe406d,40000.0,-2.25,0.1033,0.04688
15558,goe406d,40000.0,-2.0,0.0514,0.04579
15559,goe406d,40000.0,-1.75,0.3025,0.04414
15560,goe406d,40000.0,-1.5,0.3586,0.04341
15561,goe406d,40000.0,-1.25,0.3997,0.04237
15562,goe406d,40000.0,-1.0,0.4402,0.04183
15563,goe406d,40000.0,-0.75,0.476,0.04086
15564,goe406d,40000.0,-0.5,0.5133,0.04045
15565,goe406d,40000.0,-0.25,0.5492,0.04014
15566,goe406d,40000.0,0.0,0.5844,0.03994
15567,goe406d,40000.0,0.25,0.619,0.03988
15568,goe406d,40000.0,0.5,0.6517,0.03977
15569,goe406d,40000.0,0.75,0.6832,0.03983
15570,goe406d,40000.0,1.0,0.7143,0.04016
15571,goe406d,40000.0,1.25,0.7453,0.04057
15572,goe406d,40000.0,1.5,0.7768,0.04096
15573,goe406d,40000.0,1.75,0.7981,0.03923
15574,goe406d,40000.0,2.0,0.8307,0.04067
15575,goe406d,40000.0,2.25,0.8602,0.04225
15576,goe406d,40000.0,2.5,0.8887,0.04398
15577,goe406d,40000.0,2.75,0.9161,0.04588
15578,goe406d,40000.0,3.0,0.9422,0.04796
15579,goe406d,40000.0,3.25,0.9669,0.05019
15580,goe406d,40000.0,3.5,0.9903,0.05257
15581,goe406d,40000.0,3.75,1.012,0.05513
15582,goe406d,40000.0,4.0,1.0308,0.0581
15583,goe406d,40000.0,4.25,1.0411,0.06237
15584,goe406d,40000.0,4.5,1.0447,0.06763
15585,goe406d,40000.0,4.75,1.0552,0.07212
15586,goe406d,45000.0,-3.0,0.2547,0.04732
15587,goe406d,45000.0,-2.75,0.2698,0.04596
15588,goe406d,45000.0,-2.5,0.2576,0.0452
15589,goe406d,45000.0,-2.25,0.1815,0.04573
15590,goe406d,45000.0,-2.0,0.1212,0.04507
15591,goe406d,45000.0,-1.75,0.0542,0.04393
15592,goe406d,45000.0,-1.5,0.3517,0.04274
15593,goe406d,45000.0,-1.25,0.399,0.04176
15594,goe406d,45000.0,-1.0,0.4397,0.04088
15595,goe406d,45000.0,-0.75,0.4794,0.04044
15596,goe406d,45000.0,-0.5,0.5157,0.03955
15597,goe406d,45000.0,-0.25,0.5528,0.03916
15598,goe406d,45000.0,0.0,0.5879,0.03897
15599,goe406d,45000.0,0.25,0.6213,0.03881
15600,goe406d,45000.0,0.5,0.6536,0.03881
15601,goe406d,45000.0,0.75,0.6847,0.03894
15602,goe406d,45000.0,1.0,0.7155,0.03936
15603,goe406d,45000.0,1.25,0.7457,0.03968
15604,goe406d,45000.0,1.5,0.7767,0.04008
15605,goe406d,45000.0,1.75,0.8094,0.04047
15606,goe406d,45000.0,2.0,0.831,0.03939
15607,goe406d,45000.0,2.25,0.8611,0.04086
15608,goe406d,45000.0,2.5,0.8899,0.04247
15609,goe406d,45000.0,2.75,0.9176,0.04419
15610,goe406d,45000.0,3.0,0.9443,0.04602
15611,goe406d,45000.0,3.25,0.9701,0.04795
15612,goe406d,45000.0,3.5,0.9951,0.04998
15613,goe406d,45000.0,3.75,1.019,0.05221
15614,goe406d,45000.0,4.0,1.0393,0.05497
15615,goe406d,45000.0,4.25,1.0547,0.05858
15616,goe406d,45000.0,4.5,1.0654,0.06288
15617,goe406d,45000.0,4.75,1.0779,0.06706
15618,goe406d,45000.0,5.0,1.0861,0.0718
15619,goen611,5000.0,-3.0,0.0369,0.07521
15620,goen611,5000.0,-2.75,0.0376,0.07346
15621,goen611,5000.0,-2.5,0.0367,0.07176
15622,goen611,5000.0,-2.25,0.0337,0.07009
15623,goen611,5000.0,-2.0,0.0286,0.06845
15624,goen611,5000.0,-1.75,0.0209,0.06682
15625,goen611,5000.0,-1.5,0.0105,0.0652
15626,goen611,5000.0,-1.25,-0.0016,0.06359
15627,goen611,5000.0,-1.0,-0.0111,0.06206
15628,goen611,5000.0,-0.75,-0.0031,0.06086
15629,goen611,5000.0,-0.5,0.0332,0.06054
15630,goen611,5000.0,-0.25,0.0782,0.0612
15631,goen611,5000.0,0.0,0.1136,0.06225
15632,goen611,5000.0,0.25,0.1406,0.06342
15633,goen611,5000.0,0.5,0.1626,0.06468
15634,goen611,5000.0,0.75,0.1813,0.06605
15635,goen611,5000.0,1.0,0.1978,0.06754
15636,goen611,5000.0,1.25,0.2127,0.06918
15637,goen611,5000.0,1.5,0.2262,0.07097
15638,goen611,5000.0,1.75,0.2385,0.07292
15639,goen611,5000.0,2.0,0.2498,0.07504
15640,goen611,5000.0,2.25,0.2603,0.07731
15641,goen611,5000.0,2.5,0.2701,0.07973
15642,goen611,5000.0,2.75,0.2794,0.08228
15643,goen611,5000.0,3.0,0.2881,0.08496
15644,goen611,5000.0,3.25,0.2966,0.08773
15645,goen611,5000.0,3.5,0.3048,0.0906
15646,goen611,5000.0,3.75,0.3131,0.09357
15647,goen611,5000.0,4.0,0.3214,0.09661
15648,goen611,5000.0,4.25,0.3296,0.0997
15649,goen611,5000.0,4.5,0.338,0.10282
15650,goen611,5000.0,4.75,0.3464,0.10598
15651,goen611,5000.0,5.0,0.355,0.10915
15652,goen611,8000.0,-3.0,-0.268,0.07757
15653,goen611,8000.0,-2.75,-0.2587,0.07469
15654,goen611,8000.0,-2.5,-0.2438,0.0718
15655,goen611,8000.0,-2.25,-0.2251,0.069
15656,goen611,8000.0,-2.0,-0.2021,0.06633
15657,goen611,8000.0,-1.75,-0.1752,0.06383
15658,goen611,8000.0,-1.5,-0.1479,0.06149
15659,goen611,8000.0,-1.25,-0.1188,0.05939
15660,goen611,8000.0,-1.0,-0.0903,0.05749
15661,goen611,8000.0,-0.75,-0.0626,0.05575
15662,goen611,8000.0,-0.5,-0.0342,0.05411
15663,goen611,8000.0,-0.25,0.0149,0.05216
15664,goen611,8000.0,0.0,0.0543,0.0518
15665,goen611,8000.0,0.25,0.1139,0.05314
15666,goen611,8000.0,0.5,0.1527,0.05486
15667,goen611,8000.0,0.75,0.1785,0.05664
15668,goen611,8000.0,1.0,0.1977,0.05851
15669,goen611,8000.0,1.25,0.2132,0.06053
15670,goen611,8000.0,1.5,0.2262,0.06272
15671,goen611,8000.0,1.75,0.2375,0.06508
15672,goen611,8000.0,2.0,0.2475,0.06761
15673,goen611,8000.0,2.25,0.2567,0.07029
15674,goen611,8000.0,2.5,0.2652,0.07312
15675,goen611,8000.0,2.75,0.2736,0.07609
15676,goen611,8000.0,3.0,0.2816,0.07917
15677,goen611,8000.0,3.25,0.2894,0.08234
15678,goen611,8000.0,3.5,0.2971,0.0856
15679,goen611,8000.0,3.75,0.3048,0.08891
15680,goen611,8000.0,4.0,0.3126,0.09227
15681,goen611,8000.0,4.25,0.3206,0.09567
15682,goen611,8000.0,4.5,0.3289,0.09908
15683,goen611,8000.0,4.75,0.3376,0.10248
15684,goen611,8000.0,5.0,0.3466,0.10585
15685,goen611,12000.0,-3.0,-0.2501,0.07104
15686,goen611,12000.0,-2.75,-0.2188,0.06768
15687,goen611,12000.0,-2.5,-0.1869,0.06465
15688,goen611,12000.0,-2.25,-0.1516,0.06185
15689,goen611,12000.0,-2.0,-0.1141,0.05944
15690,goen611,12000.0,-1.75,-0.0788,0.05737
15691,goen611,12000.0,-1.5,-0.0456,0.05561
15692,goen611,12000.0,-1.25,-0.0141,0.05415
15693,goen611,12000.0,-1.0,0.0152,0.05298
15694,goen611,12000.0,-0.75,0.0452,0.05219
15695,goen611,12000.0,-0.5,0.0708,0.05151
15696,goen611,12000.0,-0.25,0.0962,0.0511
15697,goen611,12000.0,0.0,0.1206,0.05089
15698,goen611,12000.0,0.25,0.1419,0.05069
15699,goen611,12000.0,0.5,0.157,0.05024
15700,goen611,12000.0,0.75,0.1504,0.05029
15701,goen611,12000.0,1.0,0.1825,0.0528
15702,goen611,12000.0,1.25,0.2027,0.05534
15703,goen611,12000.0,1.5,0.2175,0.05798
15704,goen611,12000.0,1.75,0.2294,0.06075
15705,goen611,12000.0,2.0,0.2399,0.06367
15706,goen611,12000.0,2.25,0.2495,0.06672
15707,goen611,12000.0,2.5,0.2582,0.06989
15708,goen611,12000.0,2.75,0.2664,0.0732
15709,goen611,12000.0,3.0,0.2742,0.07661
15710,goen611,12000.0,3.25,0.2817,0.08012
15711,goen611,12000.0,3.5,0.2892,0.0837
15712,goen611,12000.0,3.75,0.3726,0.09103
15713,goen611,12000.0,4.0,0.4266,0.09648
15714,goen611,12000.0,4.25,0.4473,0.10056
15715,goen611,12000.0,4.5,0.4706,0.10499
15716,goen611,12000.0,4.75,0.4737,0.10832
15717,goen611,12000.0,5.0,0.4802,0.11204
15718,goen611,18000.0,-3.0,-0.2234,0.06547
15719,goen611,18000.0,-2.75,-0.1761,0.06178
15720,goen611,18000.0,-2.5,-0.1361,0.0587
15721,goen611,18000.0,-2.25,-0.101,0.05606
15722,goen611,18000.0,-2.0,-0.0664,0.05399
15723,goen611,18000.0,-1.75,-0.0364,0.05219
15724,goen611,18000.0,-1.5,-0.0044,0.05082
15725,goen611,18000.0,-1.25,0.0255,0.04991
15726,goen611,18000.0,-1.0,0.051,0.04917
15727,goen611,18000.0,-0.75,0.0756,0.04881
15728,goen611,18000.0,-0.5,0.0987,0.04873
15729,goen611,18000.0,-0.25,0.1199,0.04886
15730,goen611,18000.0,0.0,0.1405,0.04941
15731,goen611,18000.0,0.25,0.1593,0.05039
15732,goen611,18000.0,0.5,0.1753,0.05154
15733,goen611,18000.0,0.75,0.1898,0.05312
15734,goen611,18000.0,1.0,0.2031,0.05488
15735,goen611,18000.0,1.25,0.2162,0.05687
15736,goen611,18000.0,1.5,0.2301,0.05888
15737,goen611,18000.0,1.75,0.2366,0.05971
15738,goen611,18000.0,2.0,0.4022,0.06229
15739,goen611,18000.0,2.25,0.5987,0.05873
15740,goen611,18000.0,2.5,0.6468,0.05925
15741,goen611,18000.0,2.75,0.6759,0.06127
15742,goen611,18000.0,3.0,0.6873,0.06497
15743,goen611,18000.0,3.25,0.7015,0.06846
15744,goen611,18000.0,3.5,0.714,0.07205
15745,goen611,18000.0,3.75,0.7308,0.07538
15746,goen611,18000.0,4.0,0.7183,0.08127
15747,goen611,18000.0,4.25,0.7078,0.08702
15748,goen611,18000.0,4.5,0.6972,0.09266
15749,goen611,18000.0,4.75,0.6921,0.09797
15750,goen611,22000.0,-3.0,-0.2242,0.06386
15751,goen611,22000.0,-2.75,-0.1759,0.05985
15752,goen611,22000.0,-2.5,-0.1258,0.05653
15753,goen611,22000.0,-2.25,-0.0886,0.05388
15754,goen611,22000.0,-2.0,-0.0517,0.0518
15755,goen611,22000.0,-1.75,-0.0246,0.05001
15756,goen611,22000.0,-1.5,0.0068,0.04886
15757,goen611,22000.0,-1.25,0.0326,0.04805
15758,goen611,22000.0,-1.0,0.056,0.04742
15759,goen611,22000.0,-0.75,0.0787,0.04716
15760,goen611,22000.0,-0.5,0.1004,0.04724
15761,goen611,22000.0,-0.25,0.1214,0.0477
15762,goen611,22000.0,0.0,0.1398,0.04854
15763,goen611,22000.0,0.25,0.1556,0.04981
15764,goen611,22000.0,0.5,0.1691,0.05129
15765,goen611,22000.0,0.75,0.1809,0.0531
15766,goen611,22000.0,1.0,0.1919,0.05524
15767,goen611,22000.0,1.25,0.2999,0.05546
15768,goen611,22000.0,1.5,0.4407,0.05112
15769,goen611,22000.0,1.75,0.6031,0.04481
15770,goen611,22000.0,2.0,0.6367,0.0448
15771,goen611,22000.0,2.25,0.6645,0.04562
15772,goen611,22000.0,2.5,0.6886,0.04725
15773,goen611,22000.0,2.75,0.7097,0.04946
15774,goen611,22000.0,3.0,0.7344,0.05125
15775,goen611,22000.0,3.25,0.7591,0.05379
15776,goen611,22000.0,3.5,0.7747,0.05808
15777,goen611,22000.0,3.75,0.7945,0.06157
15778,goen611,22000.0,4.0,0.8011,0.06663
15779,goen611,22000.0,4.25,0.8263,0.06901
15780,goen611,22000.0,4.5,0.8178,0.07546
15781,goen611,22000.0,4.75,0.8065,0.08189
15782,goen611,22000.0,5.0,0.7949,0.08825
15783,goen611,26000.0,-2.75,-0.1856,0.05889
15784,goen611,26000.0,-2.5,-0.126,0.05507
15785,goen611,26000.0,-2.25,-0.0839,0.05225
15786,goen611,26000.0,-1.75,-0.0198,0.04851
15787,goen611,26000.0,-1.5,0.0101,0.04742
15788,goen611,26000.0,-1.25,0.0336,0.04644
15789,goen611,26000.0,-1.0,0.0577,0.046
15790,goen611,26000.0,-0.75,0.0799,0.04596
15791,goen611,26000.0,-0.5,0.1006,0.04627
15792,goen611,26000.0,-0.25,0.1199,0.04695
15793,goen611,26000.0,0.0,0.1363,0.04803
15794,goen611,26000.0,0.25,0.1499,0.04943
15795,goen611,26000.0,0.5,0.1614,0.05114
15796,goen611,26000.0,0.75,0.2469,0.05122
15797,goen611,26000.0,1.0,0.3823,0.04827
15798,goen611,26000.0,1.25,0.5374,0.03932
15799,goen611,26000.0,1.5,0.5863,0.03772
15800,goen611,26000.0,1.75,0.6139,0.03768
15801,goen611,26000.0,2.0,0.6362,0.03858
15802,goen611,26000.0,2.25,0.659,0.03981
15803,goen611,26000.0,2.5,0.683,0.04124
15804,goen611,26000.0,2.75,0.7073,0.04326
15805,goen611,26000.0,3.0,0.7341,0.04543
15806,goen611,26000.0,3.25,0.7601,0.048
15807,goen611,26000.0,3.5,0.7858,0.05036
15808,goen611,26000.0,3.75,0.8096,0.05281
15809,goen611,26000.0,4.0,0.8293,0.05606
15810,goen611,26000.0,4.25,0.8513,0.05865
15811,goen611,26000.0,4.5,0.8698,0.0623
15812,goen611,26000.0,4.75,0.8764,0.06769
15813,goen611,26000.0,5.0,0.8781,0.07352
15814,goen611,30000.0,-2.5,-0.1223,0.05425
15815,goen611,30000.0,-2.25,-0.0797,0.05127
15816,goen611,30000.0,-2.0,-0.0469,0.04912
15817,goen611,30000.0,-1.75,-0.0154,0.04758
15818,goen611,30000.0,-1.5,0.0123,0.04635
15819,goen611,30000.0,-1.25,0.0347,0.04551
15820,goen611,30000.0,-1.0,0.058,0.04502
15821,goen611,30000.0,-0.75,0.08,0.04528
15822,goen611,30000.0,-0.5,0.0987,0.04552
15823,goen611,30000.0,-0.25,0.1161,0.04629
15824,goen611,30000.0,0.0,0.1307,0.0475
15825,goen611,30000.0,0.25,0.1455,0.049
15826,goen611,30000.0,0.5,0.2733,0.04698
15827,goen611,30000.0,0.75,0.4175,0.04221
15828,goen611,30000.0,1.0,0.511,0.03465
15829,goen611,30000.0,1.25,0.558,0.03328
15830,goen611,30000.0,1.5,0.5847,0.03328
15831,goen611,30000.0,1.75,0.6068,0.03384
15832,goen611,30000.0,2.0,0.6281,0.03486
15833,goen611,30000.0,2.25,0.6511,0.03611
15834,goen611,30000.0,2.5,0.6766,0.03772
15835,goen611,30000.0,2.75,0.7041,0.03958
15836,goen611,30000.0,3.0,0.7322,0.04151
15837,goen611,30000.0,3.25,0.7593,0.0435
15838,goen611,30000.0,3.5,0.7859,0.04533
15839,goen611,30000.0,3.75,0.8116,0.04732
15840,goen611,30000.0,4.0,0.8359,0.04996
15841,goen611,30000.0,4.25,0.8582,0.05306
15842,goen611,30000.0,4.5,0.8813,0.05586
15843,goen611,30000.0,4.75,0.9054,0.0586
15844,goen611,30000.0,5.0,0.9171,0.06337
15845,goen611,35000.0,-3.0,-0.1338,0.06042
15846,goen611,35000.0,-2.75,-0.1935,0.06002
15847,goen611,35000.0,-2.5,-0.2405,0.05857
15848,goen611,35000.0,-2.25,-0.2708,0.05665
15849,goen611,35000.0,-2.0,-0.0489,0.04815
15850,goen611,35000.0,-1.75,-0.0165,0.04641
15851,goen611,35000.0,-1.5,0.0094,0.04536
15852,goen611,35000.0,-1.25,0.0365,0.04495
15853,goen611,35000.0,-1.0,0.0557,0.04426
15854,goen611,35000.0,-0.75,0.0782,0.04433
15855,goen611,35000.0,-0.5,0.0968,0.04499
15856,goen611,35000.0,-0.25,0.1116,0.04571
15857,goen611,35000.0,0.0,0.1774,0.04517
15858,goen611,35000.0,0.25,0.2886,0.04271
15859,goen611,35000.0,0.5,0.4176,0.0377
15860,goen611,35000.0,0.75,0.5004,0.03328
15861,goen611,35000.0,1.0,0.5307,0.03057
15862,goen611,35000.0,1.25,0.5529,0.02954
15863,goen611,35000.0,1.5,0.5763,0.02993
15864,goen611,35000.0,1.75,0.5979,0.03063
15865,goen611,35000.0,2.0,0.6198,0.0317
15866,goen611,35000.0,2.25,0.6445,0.03316
15867,goen611,35000.0,2.5,0.672,0.03476
15868,goen611,35000.0,2.75,0.7007,0.03638
15869,goen611,35000.0,3.0,0.7288,0.03796
15870,goen611,35000.0,3.25,0.7564,0.03956
15871,goen611,35000.0,3.5,0.7843,0.04104
15872,goen611,35000.0,3.75,0.811,0.04325
15873,goen611,35000.0,4.0,0.8384,0.04513
15874,goen611,35000.0,4.25,0.864,0.04762
15875,goen611,35000.0,4.5,0.8868,0.05063
15876,goen611,35000.0,4.75,0.9086,0.05353
15877,goen611,35000.0,5.0,0.9318,0.05586
15878,goen611,40000.0,-2.75,-0.0918,0.05618
15879,goen611,40000.0,-2.5,-0.146,0.05548
15880,goen611,40000.0,-2.25,-0.2016,0.05471
15881,goen611,40000.0,-2.0,-0.253,0.05374
15882,goen611,40000.0,-1.5,0.0123,0.04513
15883,goen611,40000.0,-1.25,0.0317,0.04397
15884,goen611,40000.0,-1.0,0.0559,0.04415
15885,goen611,40000.0,-0.75,0.0744,0.0439
15886,goen611,40000.0,-0.5,0.0921,0.04434
15887,goen611,40000.0,-0.25,0.1729,0.04289
15888,goen611,40000.0,0.0,0.2704,0.04019
15889,goen611,40000.0,0.25,0.3871,0.03581
15890,goen611,40000.0,0.5,0.4662,0.03195
